URL
https://www.nytimes.com//2021/04/28/business/wind-power-industry-iberdrola.html?searchResultPosition=460
https://www.nytimes.com//2022/04/22/business/exxon-pride-flag.html?searchResultPosition=73
https://www.nytimes.com//2016/09/21/business/energy-environment/exxon-climate-change.html?searchResultPosition=60
https://www.nytimes.com//2020/09/22/opinion/trump-climate-change-coronavirus.html?searchResultPosition=389
https://www.nytimes.com/https://dealbook.nytimes.com/2006/06/01/exxon-mobil-shareholders-reject-effort-to-restrain-executive-pay/?searchResultPosition=303
https://www.nytimes.com//2016/12/12/opinion/flawed-choices-for-the-state-department.html?searchResultPosition=486
https://www.nytimes.com//2006/04/24/opinion/science-and-exxon-mobil-641049.html?searchResultPosition=99
https://www.nytimes.com//2005/08/19/business/worldbusiness/exxon-mobil-near-indonesia-deal.html?searchResultPosition=138
https://www.nytimes.com//interactive/2015/11/06/science/exxon-mobil-global-warming-statements-climate-change.html?searchResultPosition=63
https://www.nytimes.com//2004/07/30/business/company-news-soaring-oil-prices-push-exxon-s-net-income-up-39.html?searchResultPosition=435
https://www.nytimes.com//2005/01/22/business/company-news-exxon-mobil-sells-pipeline-system-to-buckeye-partners.html?searchResultPosition=163
https://www.nytimes.com//2023/01/13/climate/gas-stove-questions.html?searchResultPosition=330
https://www.nytimes.com//2006/01/30/business/worldbusiness/exxon-mobil-profit-sets-new-record.html?searchResultPosition=161
https://www.nytimes.com//live/2021/06/30/us/joe-biden-news/exxon-worked-to-undermine-bidens-efforts-on-climate-change-a-lobbyist-says-in-a-video?searchResultPosition=264
https://www.nytimes.com//2017/03/01/business/energy-environment/darren-woods-exxon-mobil-investors.html?searchResultPosition=347
https://www.nytimes.com//2016/12/12/us/politics/rex-tillerson-facts-wiki.html?searchResultPosition=358
https://www.nytimes.com//2022/08/16/opinion/climate-inflation-reduction-act.html?searchResultPosition=440
https://www.nytimes.com//2008/06/17/business/17exxon.html?searchResultPosition=425
https://www.nytimes.com//2021/06/02/business/exxon-board-clean-energy.html?searchResultPosition=108
https://www.nytimes.com//2017/07/21/business/energy-environment/exxon-mobil-treasury-russia-sanctions.html?searchResultPosition=377
https://www.nytimes.com//2016/01/21/science/california-said-to-target-exxon-in-climate-inquiry.html?searchResultPosition=320
https://www.nytimes.com//interactive/2015/12/01/business/media/document-columbia-letter.html?searchResultPosition=52
