,Date,Open,High,Low,Close,Adj Close,Volume
275,2021-11-03,98.69999694824219,98.7699966430664,98.69499969482422,98.69499969482422,94.61457824707031,610
276,2021-11-04,98.91010284423828,98.91010284423828,98.91010284423828,98.91010284423828,94.82079315185547,41
277,2021-11-05,99.04499816894531,99.11000061035156,99.01000213623047,99.11000061035156,95.01242065429688,924
278,2021-11-08,98.94999694824219,98.97989654541016,98.87999725341797,98.92500305175781,94.83507537841797,2454
279,2021-11-09,99.06400299072266,99.06400299072266,99.06400299072266,99.06400299072266,94.96833038330078,4
280,2021-11-10,98.69999694824219,98.69999694824219,98.69999694824219,98.69999694824219,94.61936950683594,9
281,2021-11-11,98.58499908447266,98.58499908447266,98.58499908447266,98.58499908447266,94.5091323852539,12
282,2021-11-12,98.7300033569336,98.7300033569336,98.55000305175781,98.6343002319336,94.55638885498047,1549
283,2021-11-15,98.5071029663086,98.5071029663086,98.5071029663086,98.5071029663086,94.43445587158203,3
284,2021-11-16,98.5000991821289,98.5000991821289,98.44999694824219,98.44999694824219,94.37970733642578,466
285,2021-11-17,98.52999877929688,98.52999877929688,98.52999877929688,98.52999877929688,94.4563980102539,42
286,2021-11-18,98.63999938964844,98.63999938964844,98.58000183105469,98.58000183105469,94.50434112548828,1041
287,2021-11-19,98.6050033569336,98.6050033569336,98.6050033569336,98.6050033569336,94.52830505371094,338
288,2021-11-22,98.2699966430664,98.2699966430664,98.2699966430664,98.2699966430664,94.20714569091797,26
289,2021-11-23,98.17250061035156,98.17250061035156,98.17250061035156,98.17250061035156,94.11368560791016,4
290,2021-11-24,98.18499755859375,98.18499755859375,98.18499755859375,98.18499755859375,94.12565612792969,12
291,2021-11-26,98.59989929199219,98.59989929199219,98.5479965209961,98.5479965209961,94.4736557006836,174
292,2021-11-29,98.55000305175781,98.58999633789062,98.55000305175781,98.56500244140625,94.4899673461914,2489
293,2021-11-30,98.88999938964844,98.88999938964844,98.6405029296875,98.6405029296875,94.56233978271484,354054
294,2021-12-01,98.61270141601562,98.61270141601562,98.61270141601562,98.61270141601562,94.53568267822266,13
295,2021-12-02,98.5824966430664,98.5824966430664,98.5824966430664,98.5824966430664,94.50672149658203,5
296,2021-12-03,98.79000091552734,98.80339813232422,98.76809692382812,98.76809692382812,94.68465423583984,2036
297,2021-12-06,98.59500122070312,98.59500122070312,98.59500122070312,98.59500122070312,94.51873016357422,38
298,2021-12-07,98.51000213623047,98.51000213623047,98.51000213623047,98.51000213623047,94.43722534179688,88
299,2021-12-08,98.39099884033203,98.44499969482422,98.39099884033203,98.44499969482422,94.37492370605469,752
300,2021-12-09,98.4800033569336,98.49459838867188,98.46880340576172,98.46880340576172,94.3977279663086,308
301,2021-12-10,98.51000213623047,98.51000213623047,98.51000213623047,98.51000213623047,94.43722534179688,71
302,2021-12-13,98.56659698486328,98.63500213623047,98.56659698486328,98.63500213623047,94.55705261230469,1116
303,2021-12-14,98.54499816894531,98.54499816894531,98.54499816894531,98.54499816894531,94.47077178955078,3
304,2021-12-15,98.43399810791016,98.443603515625,98.43399810791016,98.443603515625,94.44353485107422,1005
305,2021-12-16,98.63099670410156,98.65119934082031,98.62449645996094,98.65119934082031,94.6427001953125,597
306,2021-12-17,98.63999938964844,98.63999938964844,98.63999938964844,98.63999938964844,94.6319580078125,54
307,2021-12-20,98.6449966430664,98.6449966430664,98.6449966430664,98.6449966430664,94.63676452636719,48
308,2021-12-21,98.5,98.5,98.5,98.5,94.49765014648438,199
309,2021-12-22,98.591796875,98.591796875,98.591796875,98.591796875,94.58570861816406,2
310,2021-12-23,98.52999877929688,98.54170227050781,98.52999877929688,98.54170227050781,94.53766632080078,505
311,2021-12-27,98.54000091552734,98.55000305175781,98.2699966430664,98.55000305175781,94.54561614990234,2513
312,2021-12-28,98.61000061035156,98.61000061035156,98.58999633789062,98.58999633789062,94.583984375,160
313,2021-12-29,98.47000122070312,98.48500061035156,98.47000122070312,98.48500061035156,94.4832534790039,402
314,2021-12-30,98.6094970703125,98.6094970703125,98.6094970703125,98.6094970703125,94.60269165039062,83
315,2021-12-31,98.58499908447266,98.58499908447266,98.58499908447266,98.58499908447266,94.57919311523438,5
316,2022-01-03,98.30999755859375,98.30999755859375,98.2947006225586,98.2947006225586,94.30068969726562,177
317,2022-01-04,98.27999877929688,98.29149627685547,98.27999877929688,98.29149627685547,94.29761505126953,356148
318,2022-01-05,98.25,98.2699966430664,98.09010314941406,98.09639739990234,94.11044311523438,356863
319,2022-01-06,97.98500061035156,97.98500061035156,97.98500061035156,97.98500061035156,94.00357055664062,104
320,2022-01-07,97.89459991455078,97.89459991455078,97.89459991455078,97.89459991455078,93.9168472290039,3
321,2022-01-10,97.83999633789062,97.9000015258789,97.83000183105469,97.84510040283203,93.8693618774414,8362
322,2022-01-11,97.8499984741211,97.92230224609375,97.8499984741211,97.92230224609375,93.94342803955078,103
323,2022-01-12,97.92500305175781,97.92500305175781,97.91999816894531,97.91999816894531,93.94121551513672,104
324,2022-01-13,97.99099731445312,97.99099731445312,97.99099731445312,97.99099731445312,94.00933074951172,2
325,2022-01-14,97.80850219726562,97.80850219726562,97.73500061035156,97.73500061035156,93.76372528076172,133
326,2022-01-18,97.44000244140625,97.44000244140625,97.41069793701172,97.41069793701172,93.45260620117188,163
327,2022-01-19,97.50499725341797,97.50499725341797,97.49420166015625,97.49420166015625,93.53272247314453,103
328,2022-01-20,97.50260162353516,97.50260162353516,97.50260162353516,97.50260162353516,93.54078674316406,2
329,2022-01-21,97.69000244140625,97.69000244140625,97.69000244140625,97.69000244140625,93.72056579589844,84
330,2022-01-24,97.7698974609375,97.83999633789062,97.71019744873047,97.71019744873047,93.73993682861328,6378
331,2022-01-25,97.67009735107422,97.67009735107422,97.63159942626953,97.63159942626953,93.66453552246094,106
332,2022-01-26,97.3395004272461,97.3395004272461,97.3395004272461,97.3395004272461,93.38430786132812,5
333,2022-01-27,97.38899993896484,97.38899993896484,97.30999755859375,97.30999755859375,93.35600280761719,206
334,2022-01-28,97.31099700927734,97.41210174560547,97.31099700927734,97.41210174560547,93.45394897460938,925
335,2022-01-31,97.45099639892578,97.45099639892578,97.41739654541016,97.41739654541016,93.45903778076172,935
336,2022-02-01,97.40499877929688,97.40499877929688,97.4000015258789,97.4000015258789,93.44234466552734,280
337,2022-02-02,97.47419738769531,97.47419738769531,97.47419738769531,97.47419738769531,93.5135269165039,4
338,2022-02-03,97.30899810791016,97.30989837646484,97.25499725341797,97.30989837646484,93.35591125488281,221
339,2022-02-04,96.92900085449219,96.92900085449219,96.92500305175781,96.92500305175781,92.98664855957031,104
340,2022-02-07,96.95040130615234,96.96839904785156,96.95040130615234,96.96839904785156,93.02828216552734,502
341,2022-02-08,96.82769775390625,96.82769775390625,96.82769775390625,96.82769775390625,92.89329528808594,3
342,2022-02-09,96.8550033569336,96.8550033569336,96.8550033569336,96.8550033569336,92.91948699951172,2
343,2022-02-10,96.28379821777344,96.28379821777344,96.28379821777344,96.28379821777344,92.37149810791016,2
344,2022-02-11,96.6854019165039,96.6854019165039,96.6854019165039,96.6854019165039,92.75679016113281,4
345,2022-02-14,96.42430114746094,96.42430114746094,96.42430114746094,96.42430114746094,92.50630187988281,13
346,2022-02-15,96.35900115966797,96.35900115966797,96.3550033569336,96.3550033569336,92.43981170654297,103
347,2022-02-16,96.43409729003906,96.43409729003906,96.43409729003906,96.43409729003906,92.51570129394531,2
348,2022-02-17,96.56719970703125,96.56719970703125,96.56719970703125,96.56719970703125,92.64337158203125,4
349,2022-02-18,96.64230346679688,96.64230346679688,96.64230346679688,96.64230346679688,92.71543884277344,2
350,2022-02-22,96.54000091552734,96.55000305175781,96.5239028930664,96.5239028930664,92.60183715820312,156012
351,2022-02-23,96.3904037475586,96.3904037475586,96.3904037475586,96.3904037475586,92.47378540039062,22
352,2022-02-24,96.48159790039062,96.48159790039062,96.48159790039062,96.48159790039062,92.56126403808594,48
353,2022-02-25,96.49500274658203,96.49500274658203,96.49500274658203,96.49500274658203,92.5741195678711,10
354,2022-02-28,96.93910217285156,96.93910217285156,96.93910217285156,96.93910217285156,93.00018310546875,43
355,2022-03-01,97.27999877929688,97.29209899902344,97.27999877929688,97.29209899902344,93.33883666992188,107
356,2022-03-02,97.05000305175781,97.05000305175781,96.7510986328125,96.7510986328125,92.81980895996094,316
357,2022-03-03,96.7938003540039,96.7938003540039,96.7938003540039,96.7938003540039,92.86077880859375,4
358,2022-03-04,97.056396484375,97.056396484375,97.056396484375,97.056396484375,93.11270141601562,14
359,2022-03-07,96.81780242919922,96.81780242919922,96.81780242919922,96.81780242919922,92.88380432128906,2
360,2022-03-08,96.46499633789062,96.46499633789062,96.46499633789062,96.46499633789062,92.54533386230469,23
361,2022-03-09,96.26190185546875,96.26190185546875,96.26190185546875,96.26190185546875,92.35047912597656,30
362,2022-03-10,96.08499908447266,96.08499908447266,96.08499908447266,96.08499908447266,92.1807861328125,5
363,2022-03-11,96.03009796142578,96.03009796142578,96.03009796142578,96.03009796142578,92.12810516357422,139
364,2022-03-14,95.5593032836914,95.5593032836914,95.5593032836914,95.5593032836914,91.67644500732422,31
365,2022-03-15,95.54080200195312,95.54080200195312,95.54080200195312,95.54080200195312,91.65869140625,26
366,2022-03-16,95.48580169677734,95.48580169677734,95.48580169677734,95.48580169677734,91.6059341430664,20
367,2022-03-17,95.59980010986328,95.59980010986328,95.59980010986328,95.59980010986328,91.71529388427734,23
368,2022-03-18,95.70169830322266,95.70169830322266,95.70169830322266,95.70169830322266,91.81305694580078,11
369,2022-03-21,95.1500015258789,95.16919708251953,95.14009857177734,95.15119934082031,91.28492736816406,503
370,2022-03-22,94.99700164794922,94.99700164794922,94.99700164794922,94.99700164794922,91.13699340820312,7
371,2022-03-23,95.2136001586914,95.2136001586914,95.2136001586914,95.2136001586914,91.34478759765625,1
372,2022-03-24,95.08650207519531,95.08650207519531,95.08650207519531,95.08650207519531,91.22283935546875,4
373,2022-03-25,94.62090301513672,94.62090301513672,94.62090301513672,94.62090301513672,90.77617645263672,5
374,2022-03-28,94.64620208740234,94.64620208740234,94.64620208740234,94.64620208740234,90.80044555664062,11
375,2022-03-29,94.5199966430664,94.64700317382812,94.5199966430664,94.64700317382812,90.9655532836914,1004
376,2022-03-30,94.71099853515625,94.83920288085938,94.70999908447266,94.83920288085938,91.15027618408203,2615
377,2022-03-31,95.00890350341797,95.00890350341797,94.87149810791016,94.87149810791016,91.18131256103516,906
378,2022-04-01,94.61000061035156,95.06999969482422,94.51000213623047,94.51000213623047,90.83387756347656,19678
379,2022-04-04,94.61000061035156,94.61000061035156,94.61000061035156,94.61000061035156,90.92999267578125,11
380,2022-04-05,94.18000030517578,94.18000030517578,94.16500091552734,94.16500091552734,90.5022964477539,462
381,2022-04-06,94.06999969482422,94.11100006103516,94.06999969482422,94.0999984741211,90.4398193359375,2898
382,2022-04-07,94.11000061035156,94.11000061035156,94.07530212402344,94.07530212402344,90.41609191894531,543
383,2022-04-08,93.86509704589844,93.86509704589844,93.86509704589844,93.86509704589844,90.21405792236328,1482
384,2022-04-11,93.70999908447266,93.70999908447266,93.68350219726562,93.68350219726562,90.0395278930664,327
385,2022-04-12,94.03130340576172,94.03130340576172,94.03130340576172,94.03130340576172,90.37379455566406,5
386,2022-04-13,94.05560302734375,94.05560302734375,94.05560302734375,94.05560302734375,90.39715576171875,1305
387,2022-04-14,93.71499633789062,93.71499633789062,93.71499633789062,93.71499633789062,90.06979370117188,3
388,2022-04-18,93.66500091552734,93.66500091552734,93.66500091552734,93.66500091552734,90.0217514038086,2
389,2022-04-19,93.27539825439453,93.27539825439453,93.27539825439453,93.27539825439453,89.64729309082031,6221
390,2022-04-20,93.4000015258789,93.4000015258789,93.4000015258789,93.4000015258789,89.76705932617188,127
391,2022-04-21,93.22920227050781,93.22920227050781,93.22920227050781,93.22920227050781,89.60289764404297,3
392,2022-04-22,93.1636962890625,93.1636962890625,93.1636962890625,93.1636962890625,89.53994750976562,7
393,2022-04-25,93.4000015258789,93.44999694824219,93.4000015258789,93.44999694824219,89.81510162353516,404
394,2022-04-26,93.6500015258789,93.68060302734375,93.61489868164062,93.68060302734375,90.0367431640625,450
395,2022-04-27,93.62000274658203,93.62000274658203,93.51490020751953,93.51490020751953,89.87748718261719,514
396,2022-04-28,93.31050109863281,93.40280151367188,93.31050109863281,93.40280151367188,89.7697525024414,320
397,2022-04-29,93.26000213623047,93.2699966430664,93.23870086669922,93.23870086669922,89.61203002929688,11026
398,2022-05-02,92.88860321044922,92.88860321044922,92.88860321044922,92.88860321044922,89.27555084228516,2
399,2022-05-03,93.0999984741211,93.0999984741211,92.94519805908203,92.94519805908203,89.3299331665039,755
400,2022-05-04,92.87999725341797,93.27670288085938,92.87999725341797,93.27670288085938,89.64854431152344,803
401,2022-05-05,92.98100280761719,92.98100280761719,92.79000091552734,92.96050262451172,89.34465789794922,436
402,2022-05-06,92.79000091552734,92.79000091552734,92.79000091552734,92.79000091552734,89.1807861328125,63
403,2022-05-09,92.91000366210938,93.08080291748047,92.91000366210938,93.08080291748047,89.46027374267578,1373
404,2022-05-10,93.19000244140625,93.19999694824219,93.19000244140625,93.19170379638672,89.56685638427734,399
405,2022-05-11,93.30999755859375,93.30999755859375,93.30999755859375,93.30999755859375,89.68055725097656,20
406,2022-05-12,93.47969818115234,93.47969818115234,93.47969818115234,93.47969818115234,89.8436508178711,29
407,2022-05-13,93.30500030517578,93.30500030517578,93.30500030517578,93.30500030517578,89.67573547363281,11
408,2022-05-16,93.52989959716797,93.52989959716797,93.45999908447266,93.4749984741211,89.8391342163086,614
409,2022-05-17,93.0896987915039,93.0896987915039,93.0896987915039,93.0896987915039,89.46881866455078,3
410,2022-05-18,93.26000213623047,93.29000091552734,93.24500274658203,93.24500274658203,89.61808013916016,601
411,2022-05-19,93.44429779052734,93.44429779052734,93.44429779052734,93.44429779052734,89.80963134765625,2
412,2022-05-20,93.6095962524414,93.6095962524414,93.6095962524414,93.6095962524414,89.96849822998047,7
413,2022-05-23,93.41999816894531,93.41999816894531,93.41999816894531,93.41999816894531,89.78626251220703,3
414,2022-05-24,93.84989929199219,93.84989929199219,93.8124008178711,93.8124008178711,90.16341400146484,199
415,2022-05-25,94.00789642333984,94.00789642333984,94.00789642333984,94.00789642333984,90.35130310058594,82
416,2022-05-26,93.99400329589844,94.08999633789062,93.99400329589844,94.08999633789062,90.43020629882812,250
417,2022-05-27,94.08999633789062,94.13999938964844,94.08999633789062,94.13999938964844,90.47827911376953,147
418,2022-05-31,93.77999877929688,93.7925033569336,93.75499725341797,93.7925033569336,90.14430236816406,268
419,2022-06-01,93.55999755859375,93.55999755859375,93.45140075683594,93.49500274658203,89.85836029052734,391
420,2022-06-02,93.54499816894531,93.54499816894531,93.54499816894531,93.54499816894531,89.90641021728516,2
421,2022-06-03,93.44999694824219,93.62999725341797,93.44999694824219,93.45439910888672,89.8193359375,1692
422,2022-06-06,93.1990966796875,93.1990966796875,93.1990966796875,93.1990966796875,89.57396697998047,3
423,2022-06-07,93.31790161132812,93.31790161132812,93.31790161132812,93.31790161132812,89.68814849853516,7
424,2022-06-08,93.17500305175781,93.17500305175781,93.17500305175781,93.17500305175781,89.55081176757812,3
425,2022-06-09,93.07959747314453,93.07959747314453,93.05000305175781,93.05000305175781,89.4306640625,181
426,2022-06-10,92.72000122070312,92.72000122070312,92.43260192871094,92.43260192871094,88.83727264404297,153
427,2022-06-13,91.7699966430664,91.7699966430664,91.5270004272461,91.5270004272461,87.96690368652344,114
428,2022-06-14,91.17839813232422,91.17839813232422,91.17839813232422,91.17839813232422,87.6318588256836,18
429,2022-06-15,91.86000061035156,91.86000061035156,91.86000061035156,91.86000061035156,88.28694915771484,12
430,2022-06-16,92.07510375976562,92.07510375976562,92.07510375976562,92.07510375976562,88.49369812011719,2
431,2022-06-17,92.03780364990234,92.03780364990234,92.03780364990234,92.03780364990234,88.45784759521484,52
432,2022-06-21,91.90499877929688,91.90499877929688,91.90499877929688,91.90499877929688,88.33020782470703,12
433,2022-06-22,92.39469909667969,92.39469909667969,92.39469909667969,92.39469909667969,88.80084991455078,1
434,2022-06-23,92.59760284423828,92.59760284423828,92.59760284423828,92.59760284423828,88.99586486816406,90
435,2022-06-24,92.5999984741211,92.5999984741211,92.54499816894531,92.54499816894531,88.94529724121094,270
436,2022-06-27,92.39700317382812,92.39700317382812,92.31700134277344,92.31700134277344,88.72618103027344,366
437,2022-06-28,92.2145004272461,92.2145004272461,92.2145004272461,92.2145004272461,88.70391845703125,7
438,2022-06-29,92.43000030517578,92.5,92.42990112304688,92.5,88.97855377197266,487
439,2022-06-30,92.87789916992188,92.87789916992188,92.87789916992188,92.87789916992188,89.34207153320312,98
440,2022-07-01,93.42500305175781,93.42500305175781,93.42500305175781,93.42500305175781,89.86833953857422,84
441,2022-07-05,93.55000305175781,93.55000305175781,93.55000305175781,93.55000305175781,89.98858642578125,110
442,2022-07-06,93.18499755859375,93.18499755859375,93.10140228271484,93.10140228271484,89.55706787109375,302
443,2022-07-07,92.91500091552734,92.91500091552734,92.91500091552734,92.91500091552734,89.37776947021484,4
444,2022-07-08,92.76000213623047,92.76000213623047,92.76000213623047,92.76000213623047,89.22865295410156,1
445,2022-07-11,92.95210266113281,92.95210266113281,92.95210266113281,92.95210266113281,89.41343688964844,3
446,2022-07-12,93.0999984741211,93.0999984741211,93.0999984741211,93.0999984741211,89.55571746826172,4
447,2022-07-13,93.06680297851562,93.12580108642578,93.06680297851562,93.12580108642578,89.58052062988281,186
448,2022-07-14,92.99669647216797,92.99669647216797,92.99669647216797,92.99669647216797,89.45633697509766,2
449,2022-07-15,93.09500122070312,93.09500122070312,93.09500122070312,93.09500122070312,89.5509033203125,2
450,2022-07-18,92.8499984741211,93.04499816894531,92.8499984741211,93.04499816894531,89.50279998779297,134
451,2022-07-19,92.83670043945312,92.83670043945312,92.83670043945312,92.83670043945312,89.30242919921875,3
452,2022-07-20,92.78500366210938,92.78500366210938,92.78500366210938,92.78500366210938,89.2527084350586,1
453,2022-07-21,93.31610107421875,93.31610107421875,93.31610107421875,93.31610107421875,89.76358032226562,37
454,2022-07-22,93.78109741210938,93.78109741210938,93.78109741210938,93.78109741210938,90.21088409423828,76
455,2022-07-25,93.6500015258789,93.6500015258789,93.6500015258789,93.6500015258789,90.08476257324219,3
456,2022-07-26,93.77989959716797,93.77989959716797,93.59880065917969,93.59880065917969,90.0355224609375,482
457,2022-07-27,93.7699966430664,93.91000366210938,93.7699966430664,93.91000366210938,90.33487701416016,103
458,2022-07-28,94.36000061035156,94.36000061035156,94.33499908447266,94.33499908447266,90.74369812011719,402
459,2022-07-29,94.38999938964844,94.41500091552734,94.38999938964844,94.41500091552734,90.8206558227539,371
460,2022-08-01,94.52999877929688,94.52999877929688,94.49500274658203,94.49500274658203,90.89761352539062,365
461,2022-08-02,94.2249984741211,94.2249984741211,93.80000305175781,93.84500122070312,90.27234649658203,10729
462,2022-08-03,93.6500015258789,93.98320007324219,93.6500015258789,93.98320007324219,90.40528869628906,376
463,2022-08-04,94.05000305175781,94.1843032836914,94.05000305175781,94.1843032836914,90.5987319946289,9768
464,2022-08-05,93.59480285644531,93.59480285644531,93.59480285644531,93.59480285644531,90.03167724609375,1
465,2022-08-08,93.7750015258789,93.7750015258789,93.7750015258789,93.7750015258789,90.20500946044922,24
466,2022-08-09,93.56159973144531,93.61160278320312,93.56159973144531,93.61160278320312,90.04783630371094,403
467,2022-08-10,93.9000015258789,93.9000015258789,93.8949966430664,93.8949966430664,90.32044982910156,236
468,2022-08-11,93.55609893798828,93.55609893798828,93.55609893798828,93.55609893798828,89.99445343017578,18
469,2022-08-12,93.71299743652344,93.71299743652344,93.71299743652344,93.71299743652344,90.14537048339844,7
470,2022-08-15,93.95989990234375,93.95989990234375,93.87429809570312,93.87429809570312,90.30052947998047,157
471,2022-08-16,93.74230194091797,93.74230194091797,93.74230194091797,93.74230194091797,90.17355346679688,3
472,2022-08-17,93.427001953125,93.427001953125,93.427001953125,93.427001953125,89.8702621459961,2
473,2022-08-18,93.55000305175781,93.55000305175781,93.5250015258789,93.52510070800781,89.9646224975586,6692
474,2022-08-19,93.30000305175781,93.30000305175781,93.30000305175781,93.30000305175781,89.74810028076172,1
475,2022-08-22,93.10009765625,93.10009765625,93.05500030517578,93.05500030517578,89.51242065429688,348
476,2022-08-23,93.04499816894531,93.04499816894531,93.0072021484375,93.0072021484375,89.46643829345703,4602
477,2022-08-24,92.83999633789062,92.8583984375,92.83000183105469,92.8583984375,89.32330322265625,1259
478,2022-08-25,93.11239624023438,93.11239624023438,93.11239624023438,93.11239624023438,89.56763458251953,1
479,2022-08-26,93.0199966430664,93.0199966430664,93.00499725341797,93.00499725341797,89.46432495117188,226
480,2022-08-29,92.7593002319336,92.7593002319336,92.73999786376953,92.73999786376953,89.20941162109375,799
481,2022-08-30,92.69660186767578,92.69660186767578,92.69660186767578,92.69660186767578,89.16766357421875,3
482,2022-08-31,92.69999694824219,92.72000122070312,92.66500091552734,92.66500091552734,89.13726806640625,2715
483,2022-09-01,92.28500366210938,92.30000305175781,92.28399658203125,92.28399658203125,88.7707748413086,756
484,2022-09-02,92.56999969482422,92.57009887695312,92.5250015258789,92.57009887695312,89.04598236083984,2001
485,2022-09-06,92.11740112304688,92.11740112304688,92.11740112304688,92.11740112304688,88.61051177978516,19
486,2022-09-07,92.30999755859375,92.41419982910156,92.30999755859375,92.41419982910156,88.89602661132812,293
487,2022-09-08,92.27429962158203,92.27429962158203,92.27429962158203,92.27429962158203,88.76143646240234,4
488,2022-09-09,92.22119903564453,92.22119903564453,92.22119903564453,92.22119903564453,88.71036529541016,58
489,2022-09-12,92.17330169677734,92.17330169677734,92.17330169677734,92.17330169677734,88.66429901123047,36
490,2022-09-13,91.70999908447266,91.75879669189453,91.69999694824219,91.75879669189453,88.26557159423828,2403
491,2022-09-14,91.6510009765625,91.79000091552734,91.6500015258789,91.72840118408203,88.236328125,1854
492,2022-09-15,91.58499908447266,91.58499908447266,91.54499816894531,91.54499816894531,88.0599136352539,127
493,2022-09-16,91.6449966430664,91.6449966430664,91.6449966430664,91.6449966430664,88.15608978271484,4
494,2022-09-19,91.44999694824219,91.44999694824219,91.44889831542969,91.44889831542969,87.96746826171875,116
495,2022-09-20,91.21980285644531,91.2300033569336,91.21499633789062,91.22660064697266,87.75363159179688,2316
496,2022-09-21,91.13009643554688,91.31990051269531,91.13009643554688,91.31500244140625,87.83866882324219,7816
497,2022-09-22,90.76959991455078,90.80000305175781,90.69049835205078,90.73500061035156,87.2807388305664,8384
498,2022-09-23,90.51100158691406,90.65989685058594,90.45999908447266,90.5999984741211,87.15088653564453,14798
499,2022-09-26,90.34010314941406,90.34010314941406,89.94999694824219,89.95999908447266,86.53524780273438,1669
500,2022-09-27,90.02999877929688,90.02999877929688,89.70999908447266,89.70999908447266,86.29476165771484,2803
501,2022-09-28,89.73290252685547,90.0740966796875,89.65689849853516,90.0740966796875,87.11994171142578,877
502,2022-09-29,89.79000091552734,89.83999633789062,89.79000091552734,89.81279754638672,86.86721801757812,1090
503,2022-09-30,90.0,90.0,89.67220306396484,89.67220306396484,86.73123168945312,2654
504,2022-10-03,90.2699966430664,90.42990112304688,90.25360107421875,90.25659942626953,87.29646301269531,738
505,2022-10-04,90.58000183105469,90.58000183105469,90.44560241699219,90.44560241699219,87.47926330566406,157
506,2022-10-05,90.07209777832031,90.07209777832031,90.07209777832031,90.07209777832031,87.11800384521484,44
507,2022-10-06,89.94000244140625,89.94000244140625,89.94000244140625,89.94000244140625,86.99024963378906,145
508,2022-10-07,89.6104965209961,89.6104965209961,89.6104965209961,89.6104965209961,86.67154693603516,2
509,2022-10-10,89.47840118408203,89.47840118408203,89.47840118408203,89.47840118408203,86.54379272460938,11
510,2022-10-11,89.44100189208984,89.46849822998047,89.44010162353516,89.46849822998047,86.5342025756836,861
511,2022-10-12,89.55269622802734,89.55269622802734,89.55269622802734,89.55269622802734,86.61563873291016,2
512,2022-10-13,89.30599975585938,89.30599975585938,89.30599975585938,89.30599975585938,86.37703704833984,2
513,2022-10-14,89.14409637451172,89.14409637451172,89.14409637451172,89.14409637451172,86.22045135498047,4
514,2022-10-17,89.26190185546875,89.26190185546875,89.21289825439453,89.21289825439453,86.28699493408203,169
515,2022-10-18,89.3302001953125,89.3302001953125,89.3302001953125,89.3302001953125,86.40045166015625,28
516,2022-10-19,88.89179992675781,88.89179992675781,88.89179992675781,88.89179992675781,85.9764175415039,30
517,2022-10-20,88.60900115966797,88.60900115966797,88.60900115966797,88.60900115966797,85.7029037475586,100
518,2022-10-21,88.8895034790039,88.8895034790039,88.8895034790039,88.8895034790039,85.97420501708984,131
519,2022-10-24,88.88009643554688,88.89900207519531,88.88009643554688,88.88009643554688,85.9651107788086,115
520,2022-10-25,89.26629638671875,89.31950378417969,89.26629638671875,89.26629638671875,86.33863830566406,136
521,2022-10-26,89.38500213623047,89.48500061035156,89.38500213623047,89.44049835205078,86.50713348388672,3815
522,2022-10-27,89.70999908447266,89.7699966430664,89.70999908447266,89.75299835205078,86.80937194824219,2269
523,2022-10-28,89.54000091552734,89.55819702148438,89.5199966430664,89.54440307617188,86.60762786865234,1384
524,2022-10-31,89.41999816894531,89.44000244140625,89.23999786376953,89.2936019897461,86.36504364013672,4217
525,2022-11-01,89.32689666748047,89.32689666748047,89.32689666748047,89.32689666748047,86.3972396850586,36
526,2022-11-02,89.41950225830078,89.41950225830078,89.21160125732422,89.21160125732422,86.28573608398438,135
527,2022-11-03,89.00340270996094,89.00340270996094,89.00340270996094,89.00340270996094,86.0843734741211,262
528,2022-11-04,89.10160064697266,89.10160064697266,89.10160064697266,89.10160064697266,86.1793441772461,2
529,2022-11-07,88.9572982788086,88.9572982788086,88.9572982788086,88.9572982788086,86.0397720336914,2
530,2022-11-08,88.98999786376953,89.18009948730469,88.87999725341797,89.17980194091797,86.2549819946289,3775
531,2022-11-09,89.20999908447266,89.3499984741211,89.20999908447266,89.26000213623047,86.33255004882812,18223
532,2022-11-10,90.38999938964844,90.44190216064453,90.26100158691406,90.42440032958984,87.4587631225586,24776
533,2022-11-11,90.55000305175781,90.55000305175781,90.36499786376953,90.375,87.41098022460938,715
534,2022-11-14,90.1968994140625,90.28119659423828,90.1968994140625,90.25489807128906,87.29480743408203,1646
535,2022-11-15,90.55000305175781,90.61689758300781,90.55000305175781,90.61689758300781,87.64494323730469,112
536,2022-11-16,90.72000122070312,90.83100128173828,90.69999694824219,90.83100128173828,87.8520278930664,375
537,2022-11-17,90.4813003540039,90.59500122070312,90.4813003540039,90.56529998779297,87.59503173828125,458
538,2022-11-18,90.385498046875,90.385498046875,90.385498046875,90.385498046875,87.421142578125,2
539,2022-11-21,90.54000091552734,90.54000091552734,90.34490203857422,90.34490203857422,87.38186645507812,6309
540,2022-11-22,90.47000122070312,90.47000122070312,90.47000122070312,90.47000122070312,87.50286865234375,103
541,2022-11-23,90.72000122070312,90.74500274658203,90.72000122070312,90.74500274658203,87.76885223388672,383
542,2022-11-25,90.69499969482422,90.779296875,90.69499969482422,90.779296875,87.8020248413086,352
543,2022-11-28,90.80960083007812,90.80960083007812,90.80960083007812,90.80960083007812,87.83132934570312,2440
544,2022-11-29,90.61509704589844,90.61509704589844,90.61509704589844,90.61509704589844,87.64320373535156,123
545,2022-11-30,90.4999008178711,90.95999908447266,90.4800033569336,90.95999908447266,87.97679901123047,494
546,2022-12-01,91.32499694824219,91.51609802246094,91.32499694824219,91.51609802246094,88.51466369628906,14968
547,2022-12-02,91.60009765625,91.60009765625,91.60009765625,91.60009765625,88.59590148925781,2
548,2022-12-05,91.25499725341797,91.30000305175781,91.15489959716797,91.15489959716797,88.16529846191406,1397
